tconst,original_title,start_year,runtime_minutes,genres,budget,ww_gross,mpaa_rating,month
tt2825924,Revelation Road 2: The Sea of Glass and Fire,2013,90.0,"['Action', 'Fantasy']",,4871.0,Unrated,7.0
tt2828310,Intersection,2015,83.0,"['Crime', 'Drama', 'Mystery']",,5116.0,Unrated,10.0
tt2828996,A Haunted House 2,2014,86.0,"['Comedy', 'Fantasy']",4000000.0,25358716.0,R,4.0
tt2836628,Johnny Frank Garrett's Last Word,2016,95.0,"['Crime', 'Drama', 'Horror']",,263360.0,Unrated,3.0
tt2837336,Amnesiac,2014,90.0,"['Drama', 'Horror', 'Mystery']",3000000.0,61192.0,R,12.0
tt2837574,The Old Man & the Gun,2018,93.0,"['Biography', 'Comedy', 'Crime']",,17860397.0,PG-13,10.0
tt2848292,Pitch Perfect 2,2015,115.0,"['Comedy', 'Music']",29000000.0,287144079.0,PG-13,5.0
tt2848324,Touched with Fire,2015,106.0,"['Drama', 'Romance']",,146487.0,R,3.0
tt2854926,Tag,2018,100.0,['Comedy'],28000000.0,78130625.0,R,6.0
tt2855026,Stop the Pounding Heart,2013,98.0,"['Documentary', 'Drama']",,3642.0,Unrated,3.0
tt2866360,Coherence,2013,89.0,"['Horror', 'Mystery', 'Sci-Fi']",50000.0,139745.0,Unrated,8.0
tt2869728,Ride Along 2,2016,102.0,"['Action', 'Comedy', 'Crime']",40000000.0,124608438.0,PG-13,1.0
tt2870612,"As Above, So Below",2014,93.0,"['Adventure', 'Horror', 'Mystery']",5000000.0,41898409.0,R,8.0
tt2870708,Wish I Was Here,2014,106.0,"['Comedy', 'Drama']",6000000.0,5670776.0,R,7.0
tt2870756,Magic in the Moonlight,2014,97.0,"['Comedy', 'Romance']",16800000.0,51029361.0,PG-13,8.0
tt2870808,Life Partners,2014,93.0,"['Comedy', 'Drama', 'Romance']",,8265.0,R,11.0
tt2872462,Mistress America,2015,84.0,"['Comedy', 'Drama']",,3340737.0,R,9.0
tt2872518,The Shack,2017,132.0,"['Drama', 'Fantasy']",20000000.0,96942115.0,PG-13,3.0
tt2872570,On Any Sunday: The Next Chapter,2014,90.0,"['Action', 'Adventure', 'Documentary']",,543044.0,PG,11.0
tt2872718,Nightcrawler,2014,117.0,"['Crime', 'Drama', 'Thriller']",8500000.0,47398992.0,R,10.0
tt2872724,Out of the Dark,2014,92.0,"['Horror', 'Thriller']",10000000.0,1437650.0,R,2.0
tt2873282,Red Sparrow,2018,140.0,"['Action', 'Drama', 'Thriller']",69000000.0,151572634.0,R,3.0
tt2881698,Skinwalker Ranch,2013,86.0,"['Horror', 'Mystery', 'Sci-Fi']",,189380.0,R,10.0
tt2883434,Black or White,2014,121.0,['Drama'],9000000.0,21833967.0,PG-13,1.0
tt2883512,Chef,2014,114.0,"['Adventure', 'Comedy', 'Drama']",11000000.0,48428048.0,R,5.0
tt2884206,I Origins,2014,106.0,"['Drama', 'Romance', 'Sci-Fi']",1000000.0,481234.0,R,1.0
tt2887322,The Saratov Approach,2013,107.0,"['Action', 'Drama', 'Thriller']",,2146999.0,PG-13,10.0
tt2891174,99 Homes,2014,112.0,['Drama'],8000000.0,1828232.0,R,10.0
tt2893490,Manglehorn,2014,97.0,['Drama'],4000000.0,459636.0,PG-13,3.0
tt2898306,Harry & Snowman,2015,84.0,"['Biography', 'Documentary', 'Drama']",,578820.0,Unrated,9.0
tt2908446,Insurgent,2015,119.0,"['Action', 'Adventure', 'Sci-Fi']",110000000.0,297002527.0,PG-13,3.0
tt2910168,A Small Good Thing,2015,71.0,"['Documentary', 'History', 'News']",600000.0,1196.0,Unrated,4.0
tt2910274,Obvious Child,2014,84.0,"['Comedy', 'Drama', 'Romance']",,3325417.0,R,1.0
tt2910814,The Signal,2014,97.0,"['Drama', 'Mystery', 'Sci-Fi']",4000000.0,2595622.0,PG-13,1.0
tt2911666,John Wick,2014,101.0,"['Action', 'Crime', 'Thriller']",20000000.0,86081711.0,R,10.0
tt2911668,Beyond the Reach,2014,91.0,['Thriller'],,1100432.0,R,4.0
tt2913948,Whensday,2013,100.0,['Comedy'],4000.0,19463.0,Unrated,8.0
tt2917566,The Other One,2014,94.0,"['Drama', 'Horror', 'Mystery']",,17727.0,Unrated,4.0
tt2918436,The Lazarus Effect,2015,83.0,"['Horror', 'Mystery', 'Sci-Fi']",3300000.0,38356892.0,PG-13,2.0
tt2918606,The Hollow Point,2016,97.0,"['Crime', 'Drama', 'Thriller']",,9149.0,R,12.0
tt2920808,God's Pocket,2014,88.0,"['Crime', 'Drama']",1000000.0,413567.0,R,1.0
tt2924352,Hayride 2,2015,92.0,"['Action', 'Horror', 'Thriller']",,2571.0,R,3.0
tt2924392,Higher Power,2018,93.0,"['Action', 'Sci-Fi', 'Thriller']",,528.0,R,5.0
tt2924442,The Pact II,2014,96.0,"['Horror', 'Mystery', 'Thriller']",,358981.0,Unrated,9.0
tt2925642,Kids for Cash,2013,102.0,"['Crime', 'Documentary', 'Drama']",,143178.0,PG-13,11.0
tt2926810,ABCs of Death 2,2014,125.0,"['Comedy', 'Horror']",,7171.0,Unrated,10.0
tt2933292,Beyond Sight: The Derek Rabelo Story,2014,84.0,"['Adventure', 'Documentary', 'Family']",,101074.0,PG,3.0
tt2933474,Superfast!,2015,99.0,['Comedy'],20000000.0,2075731.0,PG-13,4.0
tt2933544,5 Flights Up,2014,88.0,"['Comedy', 'Drama']",6000000.0,3679847.0,PG-13,5.0
tt2936174,Visitors,2013,87.0,['Documentary'],,84577.0,Unrated,1.0
tt2937696,Everybody Wants Some!!,2016,117.0,['Comedy'],10000000.0,4644472.0,R,3.0
tt2937898,A Most Violent Year,2014,125.0,"['Crime', 'Drama', 'Thriller']",20000000.0,12007070.0,R,1.0
tt2948266,Dealin' with Idiots,2013,88.0,['Comedy'],,17909.0,Unrated,7.0
tt2948356,Zootopia,2016,108.0,"['Adventure', 'Animation', 'Comedy']",150000000.0,1024121104.0,PG,3.0
tt2948530,Wild for the Night,2016,100.0,"['Crime', 'Music', 'Thriller']",101.0,18847.0,PG-13,1.0
tt2950236,The Living,2014,89.0,"['Crime', 'Drama', 'Mystery']",500000.0,5514.0,R,6.0
tt2950418,Greater,2016,130.0,"['Biography', 'Family', 'Sport']",9000000.0,2000620.0,PG,8.0
tt2954474,Visions,2015,82.0,"['Horror', 'Mystery']",,1013805.0,R,1.0
tt2955096,Happy Christmas,2014,82.0,"['Comedy', 'Drama']",70000.0,30312.0,R,6.0
tt2957760,Extortion,2017,108.0,"['Action', 'Adventure', 'Crime']",,8617.0,R,5.0
tt2960450,The Galapagos Affair: Satan Came to Eden,2013,120.0,"['Biography', 'Crime', 'Documentary']",,247159.0,Unrated,10.0
tt2962826,Seeds of Time,2013,77.0,"['Documentary', 'History', 'News']",,4630.0,Unrated,5.0
tt2962876,The Road Within,2014,100.0,"['Comedy', 'Drama']",,41760.0,R,6.0
tt2965412,Comet,2014,91.0,"['Comedy', 'Drama', 'Romance']",,19530.0,R,12.0
tt2966934,EDC 2013: Under the Electric Sky,2014,85.0,"['Documentary', 'Music']",,207584.0,PG-13,5.0
tt2967224,Hot Pursuit,2015,87.0,"['Action', 'Comedy', 'Crime']",35000000.0,51380201.0,PG-13,5.0
tt2974104,Fixing the Future,2012,97.0,['Documentary'],500000.0,42393.0,Unrated,7.0
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,92.0,"['Adventure', 'Animation', 'Comedy']",90000000.0,234798636.0,PG,12.0
tt2975578,The Purge: Anarchy,2014,103.0,"['Action', 'Horror', 'Sci-Fi']",9000000.0,111928365.0,R,7.0
tt2975590,Batman v Superman: Dawn of Justice,2016,151.0,"['Action', 'Adventure', 'Fantasy']",250000000.0,873637528.0,PG-13,3.0
tt2978102,Term Life,2016,93.0,"['Crime', 'Drama', 'Thriller']",16500000.0,243793.0,R,4.0
tt2978462,Dolphin Tale 2,2014,107.0,"['Drama', 'Family']",36000000.0,57824533.0,PG,9.0
tt2980472,Just Before I Go,2014,95.0,"['Comedy', 'Drama']",,10970.0,R,4.0
tt2980554,The Girl in the Book,2015,86.0,['Drama'],8245.0,81379.0,Unrated,12.0
tt2980592,The Guest,2014,100.0,"['Action', 'Crime', 'Horror']",5000000.0,2700051.0,R,1.0
tt2980648,The Hundred-Foot Journey,2014,122.0,"['Comedy', 'Drama']",22000000.0,89514453.0,PG,8.0
tt2980706,Planes: Fire & Rescue,2014,83.0,"['Adventure', 'Animation', 'Comedy']",50000000.0,146965787.0,PG,7.0
tt2980728,Touch the Wall,2014,101.0,"['Documentary', 'Family', 'Sport']",1050000.0,12156.0,Unrated,11.0
tt2983140,Bringing Tibet Home,2013,82.0,"['Adventure', 'Documentary', 'Drama']",,100336.0,Unrated,10.0
tt2984576,Death House,2017,95.0,"['Action', 'Crime', 'Horror']",,23833.0,R,2.0
tt2989524,Carrie Pilby,2016,98.0,"['Comedy', 'Drama']",,28430.0,Unrated,4.0
tt2989872,Lion,2015,70.0,"['Comedy', 'Drama', 'Romance']",50000.0,140300000.0,R,2.0
tt2992538,Guardian Angel,2014,86.0,"['Action', 'Drama']",,237476.0,R,10.0
tt2994190,Camp X-Ray,2014,117.0,"['Drama', 'War']",1000000.0,79624.0,R,10.0
tt3007132,Daylight's End,2016,105.0,"['Action', 'Fantasy', 'Horror']",2000000.0,11257.0,Unrated,4.0
tt3007302,Boy Meets Girl,2014,95.0,"['Comedy', 'Drama', 'Romance']",,20441.0,R,2.0
tt3007924,Amy,2013,94.0,['Horror'],2000000.0,647872.0,Unrated,10.0
tt3009772,Ode to Joy,2019,97.0,['Comedy'],,22594.0,R,8.0
tt3014078,Shangri-La Suite,2016,90.0,"['Action', 'Crime', 'Drama']",,14073.0,PG-13,10.0
tt3014284,The Lego Ninjago Movie,2017,101.0,"['Action', 'Adventure', 'Animation']",70000000.0,123081555.0,PG,9.0
tt3014556,Intruder,2016,88.0,"['Horror', 'Mystery', 'Thriller']",1000000.0,128788.0,Unrated,6.0
tt3014666,Moms' Night Out,2014,98.0,['Comedy'],5000000.0,10536956.0,PG,5.0
tt3014866,Criminal,2016,113.0,"['Action', 'Crime', 'Drama']",31500000.0,38803993.0,R,4.0
tt3018070,Stonewall,2015,129.0,"['Drama', 'History']",13500000.0,292669.0,R,9.0
tt3020666,Unbranded,2015,106.0,['Documentary'],,412792.0,PG-13,10.0
tt3038734,Club Life,2015,87.0,['Drama'],,219229.0,R,5.0
tt3044972,Finding Happiness,2014,96.0,['Documentary'],2000000.0,1841.0,Unrated,2.0
tt3045616,Mortdecai,2015,107.0,"['Action', 'Comedy', 'Crime']",60000000.0,47275717.0,R,1.0
tt3057572,Una Vida: A Fable of Music and the Mind,2014,98.0,"['Drama', 'Music']",,40322.0,PG-13,10.0
tt3060492,Before I Disappear,2014,93.0,['Drama'],,10078.0,Unrated,11.0
tt3062096,Inferno,2016,121.0,"['Action', 'Adventure', 'Crime']",75000000.0,220021259.0,PG-13,10.0
tt3062320,Miss Hill: Making Dance Matter,2014,84.0,"['Biography', 'Documentary', 'History']",,4706.0,Unrated,11.0
tt3063516,Bad Grandpa,2013,92.0,['Comedy'],15000000.0,151826547.0,R,10.0
tt3065132,He Named Me Malala,2015,88.0,['Documentary'],,3433606.0,PG-13,9.0
tt3070502,Unstoppable,2013,65.0,['Documentary'],,167800000.0,Unrated,9.0
tt3072636,The Past is a Grotesque Animal,2014,77.0,"['Biography', 'Documentary', 'Music']",100000.0,20056.0,Unrated,6.0
tt3074780,Supermensch: The Legend of Shep Gordon,2013,85.0,"['Biography', 'Documentary', 'Music']",,220065.0,R,6.0
tt3076230,Off Season,2017,86.0,"['Drama', 'Thriller']",200000.0,12544.0,R,3.0
tt3076658,Creed,2015,133.0,"['Drama', 'Sport']",35000000.0,173567581.0,PG-13,11.0
tt3079380,Spy,2015,119.0,"['Action', 'Comedy', 'Crime']",65000000.0,235666219.0,R,6.0
tt3080844,Crocodile Gennadiy,2015,96.0,"['Biography', 'Documentary', 'Drama']",,23957.0,R,5.0
tt3081268,Reaper,2014,90.0,"['Crime', 'Horror', 'Sci-Fi']",,16873.0,Unrated,6.0
tt3082826,Kelly & Cal,2014,111.0,"['Comedy', 'Drama']",,17702.0,R,3.0
tt3082898,Kickboxer: Vengeance,2016,90.0,"['Action', 'Crime', 'Drama']",10000000.0,287779.0,Unrated,9.0
tt3089388,Tim's Vermeer,2013,80.0,"['Documentary', 'History']",,1686917.0,PG-13,10.0
tt3091258,The Grace of Jake,2015,90.0,"['Comedy', 'Drama', 'Music']",,23078.0,Unrated,4.0
tt3091304,The Dog,2013,101.0,"['Adventure', 'Biography', 'Documentary']",,44581.0,Unrated,8.0
tt3092606,Memphis,2013,75.0,['Drama'],,21286.0,Unrated,1.0
tt3093520,Monk with a Camera,2014,90.0,"['Biography', 'Documentary', 'News']",,45938.0,Unrated,3.0
tt3093522,Cymbeline,2014,98.0,['Drama'],,64851.0,R,3.0
tt3093546,Listen Up Philip,2014,108.0,"['Comedy', 'Drama']",,214344.0,Unrated,10.0
tt3094252,Echoes of War,2015,100.0,"['Drama', 'Thriller', 'Western']",150000.0,7615.0,R,4.0
tt3100274,Manhattan Nocturne,2016,113.0,"['Crime', 'Drama', 'Mystery']",,184656.0,R,5.0
tt3104818,"Like Sunday, Like Rain",2014,104.0,"['Drama', 'Music']",,28208.0,R,10.0
tt3104988,Crazy Rich Asians,2018,120.0,"['Comedy', 'Romance']",30000000.0,238539198.0,PG-13,8.0
tt3107070,Believe Me,2014,93.0,"['Comedy', 'Drama']",,23419.0,PG-13,4.0
tt3110770,Road Hard,2015,98.0,['Comedy'],1500000.0,113169.0,Unrated,3.0
tt3110958,Now You See Me 2,2016,129.0,"['Action', 'Adventure', 'Comedy']",90000000.0,334897606.0,PG-13,6.0
tt3113696,Don't Kill It,2016,83.0,"['Action', 'Comedy', 'Fantasy']",3500000.0,8196.0,Unrated,3.0
tt3115694,Starcrossed,2014,78.0,"['Drama', 'Romance', 'Thriller']",750000.0,15263.0,Unrated,9.0
tt3116072,Jamel Shabazz Street Photographer,2013,82.0,['Documentary'],,17992.0,R,8.0
tt3121332,Nasty Baby,2015,101.0,['Drama'],,80772.0,R,10.0
tt3122842,The Automatic Hate,2015,97.0,"['Comedy', 'Drama']",,4603.0,Unrated,3.0
tt3125220,Little Accidents,2014,105.0,['Drama'],,10071.0,Unrated,1.0
tt3125324,Beyond the Lights,2014,116.0,"['Drama', 'Music', 'Romance']",7000000.0,14618727.0,PG-13,11.0
tt3127902,Dealt,2017,85.0,"['Biography', 'Documentary']",,30414.0,Unrated,10.0
tt3130598,For Love or Money,2014,80.0,['Comedy'],500000.0,9960000.0,Unrated,4.0
tt3130776,She's Lost Control,2014,90.0,['Drama'],,5319.0,Unrated,3.0
tt3132632,Misery Loves Comedy,2015,94.0,"['Comedy', 'Documentary']",,19634.0,PG-13,4.0
tt3135556,Jimmy Vestvood: Amerikan Hero,2016,84.0,['Comedy'],500000.0,290080.0,R,5.0
tt3138122,Into the Ashes,2019,98.0,"['Crime', 'Drama', 'Mystery']",2000000.0,9687.0,Unrated,7.0
tt3138166,Gone Doggy Gone,2014,89.0,"['Adventure', 'Comedy']",,14354.0,Unrated,4.0
tt3139538,Amira & Sam,2014,90.0,"['Comedy', 'Drama', 'Romance']",,31849.0,Unrated,1.0
tt3139764,Unsullied,2014,93.0,"['Action', 'Horror', 'Thriller']",1500000.0,510957.0,R,8.0
tt3142366,Take Me to the River,2015,84.0,['Drama'],,28041.0,Unrated,1.0
tt3146022,Be Natural: The Untold Story of Alice Guy-Blaché,2018,103.0,['Documentary'],,178606.0,Unrated,12.0
tt3152624,Trainwreck,2015,125.0,"['Comedy', 'Drama', 'Romance']",35000000.0,140795793.0,R,7.0
tt3157318,Dawn of the Crescent Moon,2014,95.0,"['Drama', 'Sci-Fi', 'Thriller']",75000.0,8799.0,Unrated,7.0
tt3164198,Ballet 422,2014,75.0,"['Documentary', 'Music', 'Sport']",,333554.0,PG,4.0
tt3164256,Rock the Kasbah,2015,106.0,"['Comedy', 'Music', 'War']",15000000.0,3394174.0,R,10.0
tt3165264,Altered Perception,2017,79.0,"['Fantasy', 'Mystery', 'Sci-Fi']",,1259.0,Unrated,5.0
tt3165608,Justin Bieber's Believe,2013,92.0,"['Documentary', 'Music']",5000000.0,10980157.0,PG,12.0
tt3165612,Sleeping with Other People,2015,101.0,"['Comedy', 'Drama', 'Romance']",,3224947.0,R,1.0
tt3165630,The Benefactor,2015,93.0,['Drama'],,2159380.0,Unrated,1.0
tt3168808,A Murder in the Park,2014,91.0,"['Crime', 'Documentary', 'History']",,12088.0,PG-13,6.0
tt3172126,Undrafted,2016,90.0,"['Comedy', 'Drama', 'Sport']",,5777.0,Unrated,7.0
tt3172532,The Diary of a Teenage Girl,2015,102.0,"['Comedy', 'Drama', 'Romance']",2000000.0,1775133.0,R,8.0
tt3173594,Hacker,2016,95.0,"['Crime', 'Drama', 'Thriller']",2000000.0,11239.0,R,12.0
tt3174376,Before I Wake,2016,97.0,"['Drama', 'Fantasy', 'Horror']",,3965086.0,PG-13,1.0
tt3175798,Princess Cut,2015,97.0,['Romance'],50000.0,22167.0,Unrated,7.0
tt3177086,"No Pay, Nudity",2016,92.0,"['Comedy', 'Drama']",,20017.0,R,11.0
tt3177316,Honeymoon,2014,87.0,"['Horror', 'Mystery', 'Thriller']",1000000.0,24343.0,R,9.0
tt3179568,"Men, Women & Children",2014,119.0,"['Comedy', 'Drama']",16000000.0,1705908.0,R,10.0
tt3181822,The Boy Next Door,2015,91.0,"['Horror', 'Thriller']",4000000.0,52425855.0,R,1.0
tt3181920,Blackbird,2014,99.0,['Drama'],,78400.0,R,7.0
tt3185602,Front Cover,2015,87.0,"['Comedy', 'Drama', 'Romance']",,26409.0,Unrated,8.0
tt3185650,The Dog Wedding,2015,96.0,"['Comedy', 'Romance']",1000000.0,29495.0,PG-13,3.0
tt3186318,Hellion,2014,99.0,"['Drama', 'Thriller']",,55708.0,R,6.0
tt3187378,The Asian Connection,2016,90.0,"['Action', 'Crime', 'Drama']",2000000.0,34735.0,R,5.0
tt3200980,Where Hope Grows,2014,95.0,"['Drama', 'Family']",,1159072.0,PG-13,5.0
tt3201640,Extinction,2018,95.0,"['Action', 'Drama', 'Sci-Fi']",,1451864.0,R,7.0
tt3201736,Run the Race,2018,101.0,"['Drama', 'Sport']",2500000.0,6424420.0,PG,2.0
tt3203528,Bad Samaritan,2018,110.0,"['Crime', 'Horror', 'Thriller']",,4623836.0,R,5.0
tt3203606,Trumbo,2015,124.0,"['Biography', 'Drama']",15000000.0,11430025.0,R,11.0
tt3203616,The Cobbler,2014,99.0,"['Comedy', 'Drama', 'Fantasy']",,6501058.0,PG-13,3.0
tt3203620,The Dinner,2017,120.0,"['Crime', 'Drama', 'Thriller']",,2544921.0,R,4.0
tt3210686,Son of God,2014,138.0,"['Biography', 'Drama', 'History']",22000000.0,70829270.0,PG-13,2.0
tt3212232,I Am Wrath,2016,92.0,"['Action', 'Crime', 'Drama']",12000000.0,228631.0,R,4.0
tt3212392,Actress,2014,86.0,"['Documentary', 'Drama']",,19365.0,Unrated,2.0
tt3214002,Video Games: The Movie,2014,101.0,"['Animation', 'Documentary', 'History']",,23043.0,Unrated,7.0
tt3216348,Incarnate,2016,91.0,"['Horror', 'Thriller']",5000000.0,9037058.0,PG-13,12.0
tt3222852,Victor,2015,105.0,"['Biography', 'Crime', 'Drama']",,117755.0,PG-13,3.0
tt3226754,"Half The Road: The Passion, Pitfalls & Power of Women's Professional Cycling",2014,112.0,"['Documentary', 'Sport']",,4783.0,Unrated,4.0
tt3226786,Bigger,2018,107.0,"['Biography', 'Drama']",,49997.0,PG-13,10.0
tt3231054,Risen,2016,107.0,"['Action', 'Adventure', 'Drama']",20000000.0,46771565.0,PG-13,2.0
tt3233418,Spare Parts,2015,114.0,['Drama'],,3701325.0,PG-13,1.0
tt3234084,I Do... Until I Don't,2017,106.0,['Comedy'],,280668.0,R,9.0
tt3235888,It Follows,2014,100.0,"['Horror', 'Mystery']",1000000.0,21947454.0,R,3.0
tt3236120,I'll See You in My Dreams,2015,92.0,"['Comedy', 'Drama', 'Romance']",,7452512.0,PG-13,5.0
tt3236976,Submerged,2016,99.0,"['Action', 'Thriller']",10000000.0,20813.0,Unrated,2.0
tt3240784,Sneakerheadz,2015,73.0,['Documentary'],,1903.0,Unrated,8.0
tt3244446,Bleeding Heart,2015,80.0,['Drama'],,10815.0,R,11.0
tt3244466,Love Thy Nature,2014,76.0,['Documentary'],,52947.0,Unrated,11.0
tt3247714,Survivor,2015,96.0,"['Action', 'Crime', 'Thriller']",20000000.0,3638976.0,PG-13,5.0
tt3249794,Restoring Tomorrow,2016,82.0,['Documentary'],,28556.0,PG,4.0
tt3250032,"Sex, Death and Bowling",2015,92.0,"['Comedy', 'Drama', 'Family']",,5972.0,R,10.0
tt3253232,The Bounce Back,2016,104.0,"['Comedy', 'Romance']",3000000.0,421404.0,PG-13,12.0
tt3254796,Big Stone Gap,2014,103.0,"['Comedy', 'Romance']",,1012804.0,PG-13,11.0
tt3254930,American Romance,2016,86.0,['Thriller'],,4234442.0,Unrated,10.0
tt3261114,The Last Race,2018,75.0,"['Documentary', 'Sport']",,11947.0,Unrated,11.0
tt3262252,Memoria,2015,70.0,"['Biography', 'Drama']",,2242.0,R,4.0
tt3262990,Brotherly Love,2015,89.0,['Drama'],1900000.0,478595.0,R,4.0
tt3263520,Ivory Tower,2014,90.0,"['Documentary', 'Family', 'History']",,106771.0,PG-13,1.0
tt3263548,The Seventh Fire,2015,76.0,"['Documentary', 'Drama', 'Family']",,30977.0,Unrated,10.0
tt3263614,"Kumiko, the Treasure Hunter",2014,105.0,['Drama'],,739623.0,Unrated,1.0
tt3263718,Deniz Seviyesi,2014,105.0,"['Comedy', 'Drama', 'Romance']",,14527.0,R,1.0
tt3263904,Sully,2016,96.0,"['Biography', 'Drama']",60000000.0,240797623.0,PG-13,9.0
tt3263946,Trial by Fire,2018,127.0,"['Biography', 'Drama']",,148504.0,R,5.0
tt3263996,The Overnighters,2014,102.0,"['Documentary', 'Drama']",,110763.0,PG-13,1.0
tt3264102,Red Army,2014,84.0,"['Biography', 'Documentary', 'History']",,798680.0,PG,8.0
tt3264494,Chingu 2,2013,124.0,"['Action', 'Drama']",,20502243.0,Unrated,12.0
tt3266948,Any Day,2015,100.0,"['Drama', 'Romance', 'Thriller']",,7469.0,Unrated,3.0
tt3268030,Advanced Style,2014,72.0,"['Biography', 'Comedy', 'Documentary']",,207231.0,Unrated,5.0
tt3268340,Crown Heights,2017,94.0,"['Biography', 'Crime', 'Drama']",,238558.0,R,8.0
tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,2014,105.0,"['Biography', 'Crime', 'Documentary']",,48911.0,Unrated,6.0
tt3268668,Captive,2015,97.0,"['Action', 'Crime', 'Drama']",2000000.0,2801508.0,PG-13,9.0
tt3270108,Jackie & Ryan,2014,90.0,"['Drama', 'Family', 'Music']",,19305.0,PG-13,7.0
tt3270538,Requiem for the American Dream,2015,73.0,"['Biography', 'Documentary', 'News']",,130152.0,Unrated,4.0
tt3272570,All Things Must Pass: The Rise and Fall of Tower Records,2015,94.0,"['Documentary', 'History', 'Music']",,172394.0,Unrated,10.0
tt3275194,The Romans,2014,97.0,['Drama'],250000.0,19705.0,Unrated,5.0
tt3276924,Heist,2015,93.0,"['Action', 'Crime', 'Thriller']",8900000.0,3777046.0,R,11.0
tt3277624,Creative Control,2015,97.0,"['Drama', 'Sci-Fi']",1000000.0,63014.0,R,3.0
tt3279124,Last Days in Vietnam,2014,98.0,"['Documentary', 'History', 'War']",,466114.0,Unrated,1.0
tt3280916,The Atticus Institute,2015,83.0,['Horror'],1000000.0,32521.0,Unrated,1.0
tt3286560,The Last Face,2016,130.0,['Drama'],,1161751.0,R,7.0
tt3289712,Jenny's Wedding,2015,94.0,"['Comedy', 'Drama', 'Romance']",,42927.0,PG-13,7.0
tt3289728,Equals,2015,101.0,"['Drama', 'Romance', 'Sci-Fi']",16000000.0,2084628.0,PG-13,5.0
tt3294746,The Public,2018,119.0,['Drama'],,644740.0,PG-13,1.0
tt3295734,Colossal Youth,2018,98.0,"['Comedy', 'Drama', 'Romance']",250000.0,11201.0,PG-13,8.0
tt3297330,Good Kill,2014,102.0,"['Drama', 'Thriller', 'War']",,1474471.0,R,5.0
tt3297382,Jekyll Island,2017,84.0,"['Crime', 'Thriller']",20000000.0,3180500.0,R,1.0
tt3297554,Animals,2014,90.0,['Drama'],,94646.0,Unrated,5.0
tt3300542,London Has Fallen,2016,99.0,"['Action', 'Thriller']",60000000.0,205754447.0,R,3.0
tt3300932,Gibby,2016,87.0,"['Comedy', 'Family']",1800000.0,9930.0,Unrated,8.0
tt3302498,Emptying the Skies,2013,78.0,"['Action', 'Documentary', 'Thriller']",,11811.0,Unrated,4.0
tt3307800,The Dog Who Saved Easter,2014,87.0,['Family'],,178360.0,PG,3.0
tt3311020,Be Afraid,2017,99.0,"['Horror', 'Sci-Fi', 'Thriller']",,161172.0,PG-13,6.0
tt3315342,Logan,2017,137.0,"['Action', 'Drama', 'Sci-Fi']",97000000.0,619179950.0,R,3.0
tt3316948,American Ultra,2015,96.0,"['Action', 'Comedy', 'Sci-Fi']",28000000.0,27262374.0,R,8.0
tt3316960,Still Alice,2014,101.0,['Drama'],5000000.0,44779195.0,PG-13,2.0
tt3317208,Anesthesia,2015,90.0,"['Crime', 'Drama', 'Thriller']",,78270.0,R,1.0
tt3317522,The Nightmare,2015,91.0,"['Documentary', 'Horror']",,41853.0,Unrated,6.0
tt3317776,Elbow Grease,2016,114.0,"['Comedy', 'Drama', 'Family']",,917.0,PG-13,4.0
tt3318750,Adult Beginners,2014,92.0,"['Comedy', 'Drama']",,108808.0,R,4.0
tt3319508,She's Beautiful When She's Angry,2014,92.0,"['Documentary', 'History']",,421573.0,Unrated,10.0
tt3319844,Harry Benson: Shoot First,2016,87.0,['Documentary'],,18092.0,Unrated,12.0
tt3320500,The Axe Murders of Villisca,2016,78.0,['Horror'],,182467.0,Unrated,6.0
tt3322940,Annabelle,2014,99.0,"['Horror', 'Mystery', 'Thriller']",6500000.0,257579282.0,R,10.0
tt3326366,Whitey: United States of America v. James J. Bulger,2014,107.0,"['Biography', 'Crime', 'Documentary']",,75881.0,R,6.0
tt3332064,Pan,2015,111.0,"['Adventure', 'Comedy', 'Family']",150000000.0,128388320.0,PG,10.0
tt3334212,This Isn't Funny,2015,86.0,"['Comedy', 'Drama', 'Romance']",,5654.0,Unrated,12.0
tt3339534,How He Fell in Love,2015,107.0,"['Drama', 'Romance']",,17575.0,Unrated,7.0
